"district","type","name","address","tel","website","twd97E","twd97N","update_date"
"汐止區","公所","汐止區公所","新北市汐止區新台五路一段268號","02-26411111","www.xizhi.ntpc.gov.tw","316476.0","2773008.0","2017-07-17 06:00:00.627"
"汐止區","稅捐機關","財政部北區國稅局汐止稽徵所","新北市汐止區新台五路一段268號9樓","02-26486301","www.ntbna.gov.tw","316481.891108","2772995.32035","2017-07-17 06:00:00.627"
"汐止區","稅捐機關","新北市政府稅捐稽徵處汐止分處","新北市汐止區新台五路一段268號8樓","02-26484646","www.tax.ntpc.gov.tw/core/main/inpage.php?pageId=158","316479.720909","2773000.01546","2017-07-17 06:00:00.627"
"汐止區","戶政事務所","新北市汐止戶政事務所","新北市汐止區新台五路一段268號6樓","02-26422547","www.xizhi.ris.ntpc.gov.tw","316477.416","2773003.559","2017-07-17 06:00:00.627"
"汐止區","戶政事務所","新北市汐止戶政事務所中興辦事處","新北市汐止區福德一路258號2樓","02-26941981","www.xizhi.ris.ntpc.gov.tw","313891.913","2773079.642","2017-07-17 06:00:00.627"
"汐止區","地政事務所","新北市汐止地政事務所","新北市汐止區新台五路一段262號","02-26421621","www.xizhi.land.ntpc.gov.tw","316427.0","2772988.0","2017-07-17 06:00:00.627"
"汐止區","衛生所","新北市汐止區衛生所","新北市汐止區新興路3號1樓","02-26412030","xizhi.health.ntpc.gov.tw","316218.0","2773150.0","2017-07-17 06:00:00.627"
"汐止區","警察機關","汐止分局","新北市汐止區大同路二段459號","02-26412610","www.xizhi.police.ntpc.gov.tw","316607.0","2773488.0","2017-07-17 06:00:00.627"
"汐止區","警察機關","汐止交通分隊","新北市汐止區大同路二段457號","02-86424742","www.xizhi.police.ntpc.gov.tw","316576.0","2773487.0","2017-07-17 06:00:00.627"
"汐止區","警察機關","汐止派出所","新北市汐止區民生街1號","02-26412827","www.xizhi.police.ntpc.gov.tw","316612.0","2773495.0","2017-07-17 06:00:00.627"
"汐止區","警察機關","東山派出所","新北市汐止區汐平路二段68號","02-26415841","www.xizhi.police.ntpc.gov.tw","320497.0","2772692.0","2017-07-17 06:00:00.627"
"汐止區","警察機關","社后派出所","新北市汐止區中興路108號","02-26942819","www.xizhi.police.ntpc.gov.tw","313906.0","2772987.0","2017-07-17 06:00:00.627"
"汐止區","警察機關","長安派出所","新北市汐止區大同路三段99號","02-86482618","www.xizhi.police.ntpc.gov.tw","317447.0","2774561.0","2017-07-17 06:00:00.627"
"汐止區","警察機關","長青派出所","新北市汐止區長青路188巷1之1號","02-26451281","www.sijhih.police.ntpc.gov.tw","311082.0","2778230.0","2017-07-17 06:00:00.627"
"汐止區","警察機關","烘內派出所","新北市汐止區汐萬路二段230號","02-26462564","www.xizhi.police.ntpc.gov.tw","315224.0","2775732.0","2017-07-17 06:00:00.627"
"汐止區","警察機關","國道公路第一警察隊汐止分隊","新北市汐止區長江街254號","02-26411141","www.hpb.gov.tw","316934.785","2774699.191","2017-07-17 06:00:00.627"
"汐止區","警察機關","橫科派出所","新北市汐止區民權街二段87號","02-26401237","www.sijhih.police.ntpc.gov.tw","312476.0","2771192.0","2017-07-17 06:00:00.627"
"汐止區","消防機關","新北市特搜大隊秀峰分隊","新北市汐止區忠孝東路1-1號","02-26412052","www.fire.ntpc.gov.tw","316287.26128","2773041.86049","2017-07-17 06:00:00.627"
"汐止區","消防機關","新北市第六救災救護大隊","新北市汐止區福德一路236號","02-26947119","www.fire.ntpc.gov.tw","313940.136","2773110.5994","2017-07-17 06:00:00.627"
"汐止區","消防機關","新北市第六救災救護大隊汐止分隊","新北市汐止區大同路二段447號","02-26413249","www.fire.ntpc.gov.tw","316538.257629","2773442.29915","2017-07-17 06:00:00.627"
"汐止區","消防機關","新北市第六救災救護大隊社后分隊","新北市汐止區福德一路236號","02-86931911","www.fire.ntpc.gov.tw","313940.136","2773110.5994","2017-07-17 06:00:00.627"
"汐止區","消防機關","新北市第六救災救護大隊長青分隊","新北市汐止區永春一路4號","02-26451334","www.fire.ntpc.gov.tw","310864.478163","2778406.54842","2017-07-17 06:00:00.627"
"汐止區","消防機關","新北市第六救災救護大隊保長分隊","新北市汐止區大同路三段469號","02-86485736","www.fire.ntpc.gov.tw","318553.511681","2773847.08823","2017-07-17 06:00:00.627"
"汐止區","消防機關","新北市第六救災救護大隊橫科分隊","新北市汐止區橫科路119號","02-26600623","www.fire.ntpc.gov.tw","312572.902996","2771516.83326","2017-07-17 06:00:00.627"
"汐止區","其他機關","汐止區農會","新北市汐止區新台五路一段207號","02-26416666","www.hfa.com.tw/","316275.00012207","2773001.00012207","2017-07-17 06:00:00.627"
"汐止區","其他機關","新北市汐止區調解委員會","新北市汐止區公園路2號2樓","02-26411111轉173","","316531.25207519","2773477.77709961","2017-07-17 06:00:00.627"
"汐止區","區域醫院","國泰醫院汐止分院","新北市汐止區建成路59巷2號","02-26482121","www.cgh.org.tw","316695.55967","2773997.31181999","2017-07-17 06:00:00.627"
"汐止區","國民小學","市立北峰國小","新北市汐止區中興里環河街1號","02-26411817","www.pfes.ntpc.edu.tw","313798.70404","2772936.79363","2017-07-17 06:00:00.627"
"汐止區","國民小學","市立北港國小","新北市汐止區汐萬路二段279號","02-26462832","www.bkes.ntpc.edu.tw","315068.74716","2775821.84794999","2017-07-17 06:00:00.627"
"汐止區","國民小學","市立白雲國小","新北市汐止區民權街二段90號","02-26403909","www.pyps.ntpc.edu.tw","312418.68899","2771202.79810999","2017-07-17 06:00:00.627"
"汐止區","國民小學","市立汐止國小","新北市汐止區大同路二段313號","02-26477271","www.hjes.ntpc.edu.tw","316041.62848","2773356.77406","2017-07-17 06:00:00.627"
"汐止區","國民小學","市立秀峰國小","新北市汐止區仁愛路90號","02-26480611","www.sfps.ntpc.edu.tw","316775.6274","2772880.7565","2017-07-17 06:00:00.627"
"汐止區","國民小學","市立東山國小","新北市汐止區東山里汐平路二段76號","02-26416170","www.dsps.ntpc.edu.tw","320612.76657","2772600.64311","2017-07-17 06:00:00.627"
"汐止區","國民小學","市立金龍國小","新北市汐止區明峰街201號","02-26959941","www.gdps.ntpc.edu.tw","313359.70443","2773558.80951","2017-07-17 06:00:00.627"
"汐止區","國民小學","市立長安國小","新北市汐止區長安里長興街一段80號","02-26412944","www.chanes.ntpc.edu.tw","317742.62964","2774723.82029999","2017-07-17 06:00:00.627"
"汐止區","國民小學","市立保長國小","新北市汐止區大同路三段553號","02-86482502","www.bjes.ntpc.edu.tw","318629.70748","2773898.6647","2017-07-17 06:00:00.627"
"汐止區","國民小學","市立崇德國小","新北市汐止區茄苳里茄苳路158號","02-26412052","www.cdps.ntpc.edu.tw","317540.62752","2773576.77822999","2017-07-17 06:00:00.627"
"汐止區","國民小學","市立樟樹國小","新北市汐止區樟樹一路141巷2號","02-26421407","www.tctes.ntpc.edu.tw","314736.65436","2773387.78691999","2017-07-17 06:00:00.627"
"汐止區","國民中學","市立汐止國中","新北市汐止區禮門里大同路二段394號","02-26412803","www.hcjhs.ntpc.edu.tw","316413.62397","2773308.77229","2017-07-17 06:00:00.627"
"汐止區","國民中學","市立青山中小學","新北市汐止區莊敬街33號","02-26917877","www.csjhs.ntpc.edu.tw","316233.7612","2772665.12007","2017-07-17 06:00:00.627"
"汐止區","國民中學","市立樟樹國中","新北市汐止區樟樹二路135號","02-26430686","www.ctjhs.ntpc.edu.tw","314485.66365","2773186.78122999","2017-07-17 06:00:00.627"
"汐止區","高中職","市立秀峰高中","新北市汐止區忠孝東路201號","02-26412134","www.sfhs.ntpc.edu.tw","316631.62134","2773272.77097","2017-07-17 06:00:00.627"
"汐止區","高中職","私立崇義高中","新北市汐止區大同路三段68號","02-86482078","www.cysh.ntpc.edu.tw","317484.63028","2774464.81067","2017-07-17 06:00:00.627"
"汐止區","教育研究機構","財團法人中國生產力中心","新北市汐止區新台五路一段79號2樓","02-26982989","www.cpc.org.tw","314073.49946","2772187.55994","2017-07-17 06:00:00.627"
"汐止區","教育研究機構","財團法人台灣經濟發展研究院","新北市汐止區新台五路一段96號13樓","02-26969966","www.tedr.org.tw","315319.82002","2772650.89404999","2017-07-17 06:00:00.627"
"汐止區","教育研究機構","財團法人生物技術開發中心汐止研發區","新北市汐止區康寧街169巷101號","02-26956933","www.dcb.org.tw","312858.56465","2773687.26005999","2017-07-17 06:00:00.627"
"汐止區","火車站","五堵火車站","新北市汐止區長安里長安路17號","02-86476200","www.railway.gov.tw","317340.40109","2774578.27169999","2017-07-17 06:00:00.627"
"汐止區","火車站","汐止火車站","新北市汐止區信義路1號","02-26415096","www.railway.gov.tw","316792.37772","2773534.04798999","2017-07-17 06:00:00.627"
"汐止區","火車站","汐科火車站","新北市汐止區大同路二段182號","02-23815226#8730","www.railway.gov.tw","315242.96799","2772863.20263999","2017-07-17 06:00:00.627"
"瑞芳區","公所","瑞芳區公所","新北市瑞芳區逢甲路82號","02-24972250","www.ruifang.ntpc.gov.tw","331682.807","2778078.556","2017-07-17 06:00:00.627"
"瑞芳區","稅捐機關","財政部北區國稅局汐止稽徵所瑞芳服務處","新北市瑞芳區明燈路三段42號4樓","02-24969641","www.ntbna.gov.tw","331437.622997","2777987.90448","2017-07-17 06:00:00.627"
"瑞芳區","稅捐機關","新北市政府稅捐稽徵處瑞芳分處","新北市瑞芳區明燈路三段42號","02-24062800","www.tax.ntpc.gov.tw/core/main/inpage.php?pageId=158","331439.383071","2777978.75225","2017-07-17 06:00:00.627"
"瑞芳區","戶政事務所","新北市瑞芳戶政事務所","新北市瑞芳區中正路30號5樓","02-24972229","www.ruifang.ris.ntpc.gov.tw","331483.0","2777891.0","2017-07-17 06:00:00.627"
"瑞芳區","地政事務所","新北市瑞芳地政事務所","新北市瑞芳區明燈路三段32號","02-24974106","www.ruifang.land.ntpc.gov.tw","331488.0","2777972.0","2017-07-17 06:00:00.627"
"瑞芳區","衛生所","新北市瑞芳區衛生所","新北市瑞芳區明燈路三段1號","02-24972132","ruifang.health.ntpc.gov.tw","331596.0","2777913.0","2017-07-17 06:00:00.627"
"瑞芳區","警察機關","九份派出所","新北市瑞芳區頌德里豎崎路24號","02-24972609","www.ruifang.police.ntpc.gov.tw","335034.0","2778185.0","2017-07-17 06:00:00.627"
"瑞芳區","警察機關","大寮派出所","新北市瑞芳區魚坑路278號","02-24972608","www.ruifang.police.ntpc.gov.tw","329417.0","2777848.0","2017-07-17 06:00:00.627"
"瑞芳區","警察機關","水湳洞派出所","新北市瑞芳區濂洞里洞頂路8號","02-24961529","www.ruifang.police.ntpc.gov.tw","336938.0","2779519.0","2017-07-17 06:00:00.627"
"瑞芳區","警察機關","四腳亭派出所","新北市瑞芳區吉慶里瑞竹路124號","02-24576947","www.ruifang.police.ntpc.gov.tw","326850.0","2777524.0","2017-07-17 06:00:00.627"
"瑞芳區","警察機關","金瓜石派出所","新北市瑞芳區瓜山里金光路51號","02-24961528","www.ruifang.police.ntpc.gov.tw","336509.0","2778046.0","2017-07-17 06:00:00.627"
"瑞芳區","警察機關","保安深澳分隊","新北市瑞芳區建基路一段14號","02-24970244","","332651.0","2779718.0","2017-07-17 06:00:00.627"
"瑞芳區","警察機關","猴硐派出所","新北市瑞芳區弓橋里九芎橋路96號","02-24972527","www.ruifang.police.ntpc.gov.tw","334042.0","2776385.0","2017-07-17 06:00:00.627"
"瑞芳區","警察機關","瑞芳分局","新北市瑞芳區明燈路3段25號","02-24062602","www.ruifang.police.ntpc.gov.tw","331453.0","2777941.0","2017-07-17 06:00:00.627"
"瑞芳區","警察機關","瑞芳交通分隊","新北市瑞芳區大寮路41號","02-24977468","www.ruifang.police.ntpc.gov.tw","328911.0","2776901.0","2017-07-17 06:00:00.627"
"瑞芳區","警察機關","瑞芳交通分隊澳底車禍處理小組","新北市貢寮區仁和路18之1號","02-24903252","www.ruifang.police.ntpc.gov.tw","343175.0","2771732.0","2017-07-17 06:00:00.627"
"瑞芳區","警察機關","瑞芳派出所","新北市瑞芳區明燈路三段25號","02-24972141","www.ruifang.police.ntpc.gov.tw","331466.0","2777938.0","2017-07-17 06:00:00.627"
"瑞芳區","警察機關","瑞芳鐵路局派出所","新北市瑞芳區明燈路三段82號","02-24975034","www.tcpsung.gov.tw","331317.0","2778013.0","2017-07-17 06:00:00.627"
"瑞芳區","警察機關","瑞濱派出所","新北市瑞芳區瑞濱里建基路一段5之1號","02-24972009","www.ruifang.police.ntpc.gov.tw","332590.0","2779476.0","2017-07-17 06:00:00.627"
"瑞芳區","警察機關","鼻頭派出所","新北市瑞芳區鼻頭里鼻頭路101號","02-24911579","www.ruifang.police.ntpc.gov.tw","342393.0","2779834.0","2017-07-17 06:00:00.627"
"瑞芳區","警察機關","鐵路警察局瑞芳派出所","新北市瑞芳區明燈路三段82號","02-24975034","www.jpdb.police.ntpc.gov.tw","331277.0","2778088.0","2017-07-17 06:00:00.627"
"瑞芳區","消防機關","新北市第六救災救護大隊九份分隊","新北市瑞芳區崙頂路1-5號","02-24061500","www.fire.ntpc.gov.tw","335405.495592","2777937.1131","2017-07-17 06:00:00.627"
"瑞芳區","消防機關","新北市第六救災救護大隊瑞芳分隊","新北市瑞芳區中正路30號","02-24971600","www.fire.ntpc.gov.tw","331445.236","2777916.5783","2017-07-17 06:00:00.627"
"瑞芳區","消防機關","新北市第六救災救護大隊瑞亭分隊","新北市瑞芳區大埔路176號","02-24578174","www.fire.ntpc.gov.tw","326869.022","2777325.107","2017-07-17 06:00:00.627"
"瑞芳區","其他機關","新北市瑞芳區調解委員會","新北市瑞芳區逢甲路82號","02-24979947","","330442.18127441","2778600.64227295","2017-07-17 06:00:00.627"
"瑞芳區","其他機關","瑞芳地區農會","新北市瑞芳區逢甲路39號","02-24972760","","330745.00012207","2778816.00012207","2017-07-17 06:00:00.627"
"瑞芳區","其他機關","瑞芳區漁會","新北市瑞芳區深澳里深澳路12號","02-24972815","","332554.00012207","2780458.00012207","2017-07-17 06:00:00.627"
"瑞芳區","其他機關","瑞芳簡易庭","新北市瑞芳區瑞濱路123之3號","02-24968645","","332806.128","2779208.133","2017-07-17 06:00:00.627"
"瑞芳區","地區醫院","瑞芳礦工醫院","新北市瑞芳區一坑路71之2號","02-24974101","www.doh.gov.tw/CHT2006/DM/DM2.aspx?now_fod_list_no=9206&class_no=1&level_no=3","330900.37073","2778044.70251","2017-07-17 06:00:00.627"
"瑞芳區","國民小學","市立九份國小","新北市瑞芳區永慶里崙頂路145號","02-24972263","www.jfes.ntpc.edu.tw","335051.90407","2777911.23016999","2017-07-17 06:00:00.627"
